Question,Answer,source,user_text,assistant_text,user_words,assistant_words,length_ratio,assistant_fkg
What are some important kitchen safety rules?,"Always ask an adult before using the stove or oven, use knives carefully (or have an adult help), wash your hands often!",child_qa,What are some important kitchen safety rules?,"Always ask an adult before using the stove or oven, use knives carefully (or have an adult help), wash your hands often!",7,22,3.142857142857143,9.61727272727273
What does an electrician do?,They work with all the wires that bring electricity into our buildings so the lights and things work.,child_qa,What does an electrician do?,They work with all the wires that bring electricity into our buildings so the lights and things work.,5,18,3.6,8.474444444444444
"When something is 'rough', how does it feel?","It feels bumpy or scratchy, not soft and smooth.  Tree bark is a good example of something rough.",child_qa,"When something is 'rough', how does it feel?","It feels bumpy or scratchy, not soft and smooth.  Tree bark is a good example of something rough.",8,18,2.25,2.9977777777777774
Can people really kill each other? Like in movies?,"Sadly, sometimes people can do very harmful things. Movies pretend, but violence in real life is never fun. If something you see worries you, it's good to talk about it with a parent, teacher, or someone you trust.",child_qa,Can people really kill each other? Like in movies?,"Sadly, sometimes people can do very harmful things. Movies pretend, but violence in real life is never fun. If something you see worries you, it's good to talk about it with a parent, teacher, or someone you trust.",9,38,4.222222222222222,6.118421052631579
Why do we sometimes get scars?,"Scars are marks left behind when deeper cuts heal. Our bodies make special tissue to fix the area, which can look a bit different.",child_qa,Why do we sometimes get scars?,"Scars are marks left behind when deeper cuts heal. Our bodies make special tissue to fix the area, which can look a bit different.",6,24,4.0,5.806666666666668
What's a different word for 'small'?,"Tiny, little, or petite",child_qa,What's a different word for 'small'?,"Tiny, little, or petite",6,4,0.6666666666666666,6.620000000000001
"When you're jumping on a trampoline, what kind of exercise are you doing?",It's a great cardio workout!  It gets your heart pumping and uses many muscles.,child_qa,"When you're jumping on a trampoline, what kind of exercise are you doing?",It's a great cardio workout!  It gets your heart pumping and uses many muscles.,13,14,1.0769230769230769,4.840000000000003
Can food be healthy AND fun?,"Definitely!  Think of making fruit kebabs, or cutting sandwiches into fun shapes.",child_qa,Can food be healthy AND fun?,"Definitely!  Think of making fruit kebabs, or cutting sandwiches into fun shapes.",6,12,2.0,9.740000000000002
Knives and axes have a type of simple machine that helps split things. What is it called?,A wedge! It's two inclined planes put together. Think of how an axe splits wood when you push it in. ,child_qa,Knives and axes have a type of simple machine that helps split things. What is it called?,A wedge! It's two inclined planes put together. Think of how an axe splits wood when you push it in. ,17,20,1.1764705882352942,1.879999999999999
What does 'swear word' mean?,"Those are words that some grown-ups use when they're upset, but they're not nice words to say. We can use lots of other words to express ourselves! How about we learn a new fun fact instead?",child_qa,What does 'swear word' mean?,"Those are words that some grown-ups use when they're upset, but they're not nice words to say. We can use lots of other words to express ourselves! How about we learn a new fun fact instead?",5,36,7.2,3.512222222222224
Why do we need exercise?,"Exercise keeps our bodies strong and healthy! It makes our hearts, muscles, and bones work hard and get even stronger.",child_qa,Why do we need exercise?,"Exercise keeps our bodies strong and healthy! It makes our hearts, muscles, and bones work hard and get even stronger.",5,20,4.0,5.419999999999998
What are the names of the Teenage Mutant Ninja Turtles?,"Leonardo, Raphael, Michelangelo, and Donatello",child_qa,What are the names of the Teenage Mutant Ninja Turtles?,"Leonardo, Raphael, Michelangelo, and Donatello",10,5,0.5,24.120000000000008
What if you're playing a game and keep losing?  What are some problem-solving things you can try?,"Reading the rules carefully again, changing your strategy, taking a break and coming back to it later.",child_qa,What if you're playing a game and keep losing?  What are some problem-solving things you can try?,"Reading the rules carefully again, changing your strategy, taking a break and coming back to it later.",17,17,1.0,9.781176470588235
What does a blue sign with a white 'P' mean? ,You can park your car in this area.,child_qa,What does a blue sign with a white 'P' mean? ,You can park your car in this area.,10,8,0.8,2.280000000000001
Is a plate full of only french fries a balanced meal?,"Nope!  It needs more variety – maybe some fruit, and a protein food too.",child_qa,Is a plate full of only french fries a balanced meal?,"Nope!  It needs more variety – maybe some fruit, and a protein food too.",11,14,1.2727272727272727,5.818461538461541
Do famous athletes always win?,"Nope! Even the best athletes lose sometimes.  It's important to try your best, even if you don't always win.",child_qa,Do famous athletes always win?,"Nope! Even the best athletes lose sometimes.  It's important to try your best, even if you don't always win.",5,19,3.8,4.262368421052631
Why can't we hear sounds in space?,"Sound needs something to travel through, like air. Space is mostly empty, so there's nothing for sound to move through!",child_qa,Why can't we hear sounds in space?,"Sound needs something to travel through, like air. Space is mostly empty, so there's nothing for sound to move through!",7,20,2.857142857142857,3.0599999999999987
Can Bugs Bunny fly?,Nope! But he's a great digger and loves to hop.,child_qa,Can Bugs Bunny fly?,Nope! But he's a great digger and loves to hop.,4,10,2.5,1.2900000000000027
What does a sign with a curved arrow and a line through it mean? ,No U-Turns allowed.,child_qa,What does a sign with a curved arrow and a line through it mean? ,No U-Turns allowed.,14,3,0.21428571428571427,1.3133333333333361
Do you need to wash your hands after playing with stuffed animals?,Not unless they've been on the floor or somewhere dirty. Stuffed animals at home are usually clean.,child_qa,Do you need to wash your hands after playing with stuffed animals?,Not unless they've been on the floor or somewhere dirty. Stuffed animals at home are usually clean.,12,17,1.4166666666666667,5.077941176470592
What word means to move back and forth in a playful way?,Wiggle!  Can you wiggle your fingers and toes?,child_qa,What word means to move back and forth in a playful way?,Wiggle!  Can you wiggle your fingers and toes?,12,8,0.6666666666666666,3.7550000000000026
Why does dough rise?,"Yeast in bread dough eats sugar and releases tiny gas bubbles. These bubbles get trapped, making the dough puff up!",child_qa,Why does dough rise?,"Yeast in bread dough eats sugar and releases tiny gas bubbles. These bubbles get trapped, making the dough puff up!",4,20,5.0,4.240000000000002
"Did you know some types of clothes were originally made for practical reasons, but became traditional?","Things like cowboy hats to shade from the sun, or clogs (wooden shoes) for farm workers.",child_qa,"Did you know some types of clothes were originally made for practical reasons, but became traditional?","Things like cowboy hats to shade from the sun, or clogs (wooden shoes) for farm workers.",16,16,1.0,4.662500000000001
What makes some people more flexible than others?,"Flexibility depends on our joints, how stretchy our tendons and ligaments are, and even the shape of our bones!",child_qa,What makes some people more flexible than others?,"Flexibility depends on our joints, how stretchy our tendons and ligaments are, and even the shape of our bones!",8,19,2.375,11.07263157894737
